Record ID;Data de criação;Data da última modificação;Data da última atividade;Data de fechamento;Etapa do negócio;Valor;Valor do contrato anual;Receita anual recorrente;Valor total do contrato;Valor previsto;Valor na moeda da empresa;Valor do negócio projetado na moeda local;Valor do negócio projetado;Motivo de fechamento perdido;Data da próxima atividade;Nome da empresa;Nome do negócio completo;Setor;ultima_etapa;Nome do negócio;Cliente;agendamento;diag;proposta;contrato;cliente
12053554105;2023-02-07T16:22:00Z;2023-05-30T17:58:00Z;2023-02-13T09:31:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; Amaggi;Agricultura;Agendamentos;Negócio Amaggi - Renê;Nao;NA;NA;NA;NA;NA
12053254730;2023-02-07T16:21:00Z;2023-05-30T17:58:00Z;2023-02-07T16:21:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; Amaggi;Agricultura;Agendamentos;Negócio Amaggi - Erika;Nao;NA;NA;NA;NA;NA
11995742584;2023-02-02T18:59:00Z;2023-05-30T17:58:00Z;2023-02-02T18:59:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Negócio JLL - Helder;NA;Agendamentos;Negócio JLL - Helder;Nao;NA;NA;NA;NA;NA
11995618419;2023-02-02T18:51:00Z;2023-05-30T17:58:00Z;2023-02-02T18:51:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; RANDON S.A.;Automotivo;Agendamentos;Negócio RANDON S.A. - Sheila;Nao;NA;NA;NA;NA;NA
11995548005;2023-02-02T18:46:00Z;2023-05-30T17:58:00Z;2023-02-02T18:46:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; Ottobock;Saúde, bem-estar e fitness;Agendamentos;Negócio Ottobock - Rebeca;Nao;NA;NA;NA;NA;NA
11961457848;2023-02-01T09:02:00Z;2023-06-01T16:54:00Z;2023-05-09T10:17:00Z;2023-02-28T09:01:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Nós Declinamos";NA;NA;Imply Rental;NA;Proposta;Imply Rental;Nao;NA;NA;NA;NA;NA
13515773783;2023-01-30T00:00:00Z;2023-07-16T23:56:00Z;2023-05-30T23:43:00Z;NA;Negociação;275000,00;NA;NA;NA;275000,00;275000,00;192500,00;192500,00;NA;NA;NA;MRS;Transporte/caminhões/ferrovias;Negocios_Criados;MRS;Nao;NA;NA;NA;NA;NA
11765199794;2023-01-19T13:45:00Z;2023-07-19T14:45:00Z;2023-03-02T11:36:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Maturação";NA;NA;BRF Pet;NA;Diagnostico;BRF Pet;Nao;NA;NA;NA;NA;NA
12100865450;2023-01-08T00:00:00Z;2023-05-17T16:00:00Z;2023-02-03T10:00:00Z;2023-04-03T10:13:00Z;Cliente;236280,00;NA;NA;NA;236280,00;236280,00;236280,00;236280,00;NA;NA;NA;Cocamar Ecomm;NA;Cliente;Cocamar Ecomm;Sim;10/02/23;14/02/23;15/02/23;14/03/23;03/04/23
11370793629;2022-12-15T15:45:00Z;2023-03-29T18:44:00Z;2023-03-29T18:44:00Z;2022-12-31T15:45:00Z;Agendamentos Aceitos (SAL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Eurochem (Retorno);NA;Agendamento_Aceito;Eurochem (Retorno);Nao;NA;NA;NA;NA;NA
11222170137;2022-12-05T08:56:00Z;2023-07-13T19:39:00Z;2022-12-05T09:43:00Z;2022-12-31T08:56:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Nós Declinamos";NA;NA;Pottencial Seguradora;NA;Agendamento_Aceito;Pottencial Seguradora;Nao;NA;NA;NA;NA;NA
10984262837;2022-11-17T15:09:00Z;2023-05-30T17:58:00Z;2023-04-20T09:41:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; Lord Brasil;Engenharia mecânica ou industrial;Agendamentos;Negócio Lord Brasil - Maria;Nao;NA;NA;NA;NA;NA
10615291916;2022-10-19T09:15:00Z;2023-05-30T17:58:00Z;2022-10-19T09:15:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Negócio KWS Group - Bianca;NA;Agendamentos;Negócio KWS Group - Bianca;Nao;NA;NA;NA;NA;NA
10554387775;2022-10-13T15:27:00Z;2023-03-21T10:04:00Z;2023-03-21T10:00:00Z;NA;Diagnóstico;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Loja Cocamar;NA;Diagnostico;Loja Cocamar;Nao;NA;NA;NA;NA;NA
10423344008;2022-10-03T10:27:00Z;2023-06-06T13:13:00Z;2022-11-21T14:09:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Saiu da Empresa; Desinteresse/Declinou";NA;NA;EMS;NA;Diagnostico;EMS;Nao;NA;NA;NA;NA;NA
10279522896;2022-09-22T17:07:00Z;2023-07-19T15:25:00Z;2023-02-13T08:00:00Z;2022-10-26T16:16:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;NA;3M ;NA;Diagnostico;3M ;Nao;NA;NA;NA;NA;NA
10288664398;2022-09-16T11:47:00Z;2023-03-13T15:12:00Z;2022-10-31T12:16:00Z;2022-11-11T11:34:00Z;Cliente;463387,59;NA;NA;NA;463387,59;463387,59;463387,59;463387,59;NA;NA;NA;Evera by Citrosuco;NA;Cliente;Evera by Citrosuco;Sim;23/09/22;30/09/22;05/10/22;14/10/22;11/11/23
10194908756;2022-09-15T11:54:00Z;2023-07-19T15:28:00Z;2022-09-29T20:33:00Z;2023-01-20T16:27:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;NA;CBC;Armazenamento;Agendamento_Aceito;CBC;Nao;NA;NA;NA;NA;NA
10070324108;2022-09-05T13:47:00Z;2023-05-30T17:58:00Z;2022-09-13T15:24:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Negócio Eletrobras - Renata;NA;Agendamentos;Negócio Eletrobras - Renata;Nao;NA;NA;NA;NA;NA
10070151285;2022-09-05T13:45:00Z;2023-07-19T14:59:00Z;2022-10-07T09:00:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Financeiro; Maturação";NA;NA;Rede Sim de Postos;Varejo;Agendamento_Aceito;Rede Sim de Postos;Nao;NA;NA;NA;NA;NA
9943275788;2022-08-26T11:53:00Z;2023-05-30T17:58:00Z;2022-09-27T16:00:00Z;NA;Agendamentos (MQL);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Arlan;Produtos químicos;Agendamentos;Arlan;Nao;NA;NA;NA;NA;NA
9850189662;2022-08-17T15:15:00Z;2023-07-17T23:00:00Z;2023-05-04T14:01:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;NA;Lupo;NA;Agendamentos;Lupo;Nao;NA;NA;NA;NA;NA
9781871227;2022-08-10T15:12:00Z;2023-06-28T14:35:00Z;2022-10-06T14:41:00Z;2023-03-21T11:54:00Z;Cliente;390961,92;NA;NA;NA;390961,92;390961,92;390961,92;390961,92;NA;NA;NA;Hospital Sírio-Libanês;NA;Cliente;Hospital Sírio-Libanês;Sim;26/08/22;09/09/22;27/10/22;18/11/22;17/02/23
9534720436;2022-07-19T14:08:00Z;2023-07-20T11:33:00Z;2023-05-10T17:21:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Desinteresse/Declinou; Timing";NA;NA;Chopp Brahma Express;NA;Proposta;Chopp Brahma Express;Nao;NA;NA;NA;NA;NA
9403380807;2022-07-05T16:11:00Z;2023-07-20T11:54:00Z;2023-05-15T10:42:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing; Desinteresse/Declinou";NA;NA;BRB;Bancário;Diagnostico;BRB - Banco de Brasília;Nao;NA;NA;NA;NA;NA
9367902616;2022-07-01T17:45:00Z;2023-03-13T15:17:00Z;2022-09-13T09:29:00Z;2022-07-01T17:48:00Z;Cliente;10145,28;NA;NA;NA;10145,28;10145,28;10145,28;10145,28;NA;NA;NA;Digio Upsell III;NA;Agendamentos;Digio Upsell III;Nao;NA;NA;NA;NA;NA
9152980401;2022-06-10T10:06:00Z;2023-04-03T09:31:00Z;2022-08-09T16:15:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;NA;Oracle | GA4;NA;Agendamento_Aceito;Oracle | GA4;Nao;NA;NA;NA;NA;NA
8988575343;2022-05-23T16:10:00Z;2023-05-30T17:58:00Z;2022-06-01T17:07:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Maturação";NA;NA;Gillette Venus;NA;Agendamento_Aceito;Gillette Venus;Nao;NA;NA;NA;NA;NA
8725975888;2022-04-26T18:16:00Z;2023-03-09T14:36:00Z;2022-05-11T08:28:00Z;2022-05-10T16:55:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;NA;Tintas Eucatex II;NA;Diagnostico;Tintas Eucatex II;Nao;NA;NA;NA;NA;NA
8525141673;2022-04-05T15:00:00Z;2023-07-19T15:21:00Z;2022-05-24T15:25:00Z;2022-05-31T15:57:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;NA;Rocha;Agricultura;Agendamento_Aceito;Rocha Terminais Portuários e Logística;Nao;NA;NA;NA;NA;NA
8510171833;2022-04-04T13:44:00Z;2023-06-21T13:27:00Z;2022-07-07T11:53:00Z;2023-01-20T16:27:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Desinteresse/Declinou; Sumiu";NA;NA;Calçados Bibi;Vestuário e moda;Diagnostico;Calçados Bibi;Nao;NA;NA;NA;NA;NA
8509054492;2022-04-04T12:30:00Z;2023-07-19T15:40:00Z;2023-04-19T08:27:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Saiu da Empresa; Timing; Desinteresse/Declinou";NA;NA;Leão ;NA;Proposta;Leão ;Nao;NA;NA;NA;NA;NA
8176775086;2022-03-09T13:43:00Z;2023-03-13T15:17:00Z;2022-09-13T09:29:00Z;2022-06-07T10:41:00Z;Cliente;30557,45;NA;NA;NA;30557,45;30557,45;30557,45;30557,45;NA;NA;NA;Digio II - Upsell (GA + LP + GD);NA;Negocios_Criados;Digio II - Upsell (GA + LP + GD);Nao;NA;NA;NA;NA;NA
8168985964;2022-03-08T18:13:00Z;2023-03-09T14:37:00Z;2022-04-13T14:33:00Z;2022-05-17T16:20:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Desinteresse/Declinou";NA;NA;Tilibra / ACCO Brands ;Não Achei;Diagnostico;Tilibra / ACCO Brands ;Nao;NA;NA;NA;NA;NA
8025843616;2022-02-25T16:16:00Z;2023-05-03T22:26:00Z;2022-03-04T19:29:00Z;2022-03-04T17:07:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Financeiro;NA;NA;MRS II;NA;Proposta;MRS II;Nao;NA;NA;NA;NA;NA
7922933409;2022-02-16T09:49:00Z;2023-07-19T14:54:00Z;2022-05-17T10:06:00Z;2022-06-13T08:43:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Financeiro; Timing";NA;NA;Jussara;NA;Proposta;Jussara;Nao;NA;NA;NA;NA;NA
7807798195;2022-02-03T13:53:00Z;2023-07-19T15:23:00Z;2022-02-11T15:00:00Z;2022-04-20T12:17:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;NA;Otis Elevadores;Maquinário;Agendamento_Aceito;Otis Elevadores;Nao;NA;NA;NA;NA;NA
7751338290;2022-01-28T10:32:00Z;2023-03-09T14:36:00Z;2022-03-21T12:07:00Z;2022-03-02T14:41:00Z;Negócio perdido;1013610,24;NA;NA;NA;1013610,24;1013610,24;0,00;0,00;Financeiro;NA;NA;Comitê Internacional da Cruz Vermelha;Organização cívica e social;Agendamentos;Comitê Internacional da Cruz Vermelha;Nao;NA;NA;NA;NA;NA
7276813832;2021-12-17T15:16:00Z;2023-04-27T19:11:00Z;2021-12-17T15:16:00Z;2022-04-20T12:15:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;NA;Banco Safra;Bancário;Agendamento_Aceito;Banco Safra;Nao;NA;NA;NA;NA;NA
6912322909;2021-11-12T20:22:00Z;2023-03-30T18:47:00Z;2022-01-13T12:16:00Z;2022-04-20T12:15:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Nós Declinamos";NA;NA;Assaí ;Atacado;Agendamento_Aceito;Assaí ;Nao;NA;NA;NA;NA;NA
6686826805;2021-10-18T20:14:00Z;2023-07-20T11:38:00Z;2021-11-29T19:27:00Z;2021-12-01T18:22:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;NA;Kroton;Educação superior;Agendamento_Aceito;Kroton;Nao;NA;NA;NA;NA;NA
5691587426;2021-07-15T10:49:00Z;2023-03-09T14:36:00Z;2021-09-28T21:25:00Z;2022-02-15T15:10:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;NA;Nidera;Agricultura;Diagnostico;Nidera;Nao;NA;NA;NA;NA;NA
5596910186;2021-07-02T19:04:00Z;2023-05-30T16:22:00Z;2021-10-05T08:00:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;NA;Trasmontano Saúde;NA;Agendamento_Aceito;Trasmontano Saúde;Nao;NA;NA;NA;NA;NA
5575860547;2021-06-30T16:17:00Z;2023-03-13T15:12:00Z;2022-12-06T19:33:00Z;2021-09-15T10:04:00Z;Negócio perdido;98680,00;NA;NA;NA;98680,00;98680,00;0,00;0,00;"Sumiu; Timing; Desinteresse/Declinou";NA;NA;Omron;NA;Proposta;Omron;Nao;NA;NA;NA;NA;NA
5383807092;2021-06-01T17:08:00Z;2023-04-27T19:12:00Z;2021-09-28T21:27:00Z;2021-09-28T21:28:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;NA;Grupo NotreDame Intermédica;Saúde, bem-estar e fitness;Diagnostico;Grupo NotreDame Intermédica;Nao;NA;NA;NA;NA;NA
4877547103;2021-03-30T12:50:00Z;2023-04-06T17:52:00Z;2021-04-12T18:38:00Z;2021-04-12T18:39:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Desinteresse/Declinou;NA;NA;Bradesco;Bancário;Agendamento_Aceito;Bradesco;Nao;NA;NA;NA;NA;NA
4697563018;2021-03-17T12:39:00Z;2023-03-09T14:36:00Z;2021-03-17T14:09:00Z;2021-08-23T14:50:00Z;Negócio perdido;67200,00;NA;NA;NA;67200,00;67200,00;0,00;0,00;Sumiu;NA;NA;UOL Ads (40% Inside Sales);Tecnologia da informação e serviços;Proposta;UOL Ads (40% Inside Sales);Nao;NA;NA;NA;NA;NA
4610927467;2021-03-10T19:00:00Z;2023-07-20T11:48:00Z;2021-05-12T17:11:00Z;2021-04-29T11:46:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;NA;Caterpillar Inc.;Maquinário;Diagnostico;Caterpillar Inc.;Nao;NA;NA;NA;NA;NA
4435660878;2021-03-01T19:25:00Z;2023-07-20T11:44:00Z;2021-04-15T16:44:00Z;2021-04-16T13:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;NA;GTFoods;Alimentos e bebidas;Diagnostico;GTFoods;Nao;NA;NA;NA;NA;NA
4171694807;2021-02-17T16:51:00Z;2023-04-06T17:52:00Z;2021-04-16T13:20:00Z;2021-04-16T13:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Desinteresse/Declinou;NA;NA;Bistek;Varejo;Agendamento_Aceito;Bistek;Nao;NA;NA;NA;NA;NA
4078663637;2021-02-03T08:44:00Z;2023-06-14T15:50:00Z;2021-04-27T19:10:00Z;2021-04-28T10:02:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Desinteresse/Declinou;NA;NA;Myralis Pharma;Farmacêutica;Agendamento_Aceito;Myralis Pharma;Nao;NA;NA;NA;NA;NA
4076605269;2021-02-02T19:59:00Z;2023-06-14T15:49:00Z;2021-07-23T12:42:00Z;2021-05-27T17:08:00Z;Cliente;1704000,00;NA;NA;NA;1704000,00;1704000,00;1704000,00;1704000,00;NA;NA;NA;Apsen;Farmacêutica;Cliente;Apsen - Concorrência Digital;Sim;10/02/21;05/03/21;15/03/21;19/03/21;27/05/21
4059518702;2021-01-29T19:40:00Z;2023-07-19T15:43:00Z;2021-10-29T19:12:00Z;2021-06-09T22:01:00Z;Negócio perdido;101000,00;NA;NA;NA;101000,00;101000,00;0,00;0,00;Sumiu;NA;NA;Esmaltec Eletrodomésticos;Eletrônicos de consumo;Proposta;Esmaltec Eletrodomésticos;Nao;NA;NA;NA;NA;NA
4026644143;2021-01-22T11:05:00Z;2023-06-29T12:40:00Z;2023-06-29T12:39:00Z;2021-05-06T15:45:00Z;Cliente;296715,06;NA;NA;NA;296715,06;296715,06;296715,06;296715,06;NA;NA;NA;Bunge Profissional;Alimentos e bebidas;Cliente;Bunge Profissional - Bid (75% FM);Sim;22/01/21;01/02/21;24/02/21;23/03/21;06/05/21
3565923730;2020-12-04T19:18:00Z;2023-04-06T17:52:00Z;2021-02-10T22:49:00Z;2021-03-18T21:52:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;NA;Raízen (Shell Box);Petróleo e energia;Diagnostico;Raízen (Shell Box);Nao;NA;NA;NA;NA;NA
3530577142;2020-11-26T17:27:00Z;2023-04-06T17:52:00Z;2022-04-26T15:09:00Z;2021-04-23T12:44:00Z;Negócio perdido;240000,00;NA;NA;NA;240000,00;240000,00;0,00;0,00;Desinteresse/Declinou;NA;NA;Tintas Eucatex;Materiais de construção;Proposta;Tintas Eucatex;Nao;NA;NA;NA;NA;NA
3488625670;2020-11-23T21:30:00Z;2023-04-06T17:52:00Z;2021-05-11T11:37:00Z;2021-03-18T21:51:00Z;Negócio perdido;147831,87;NA;NA;NA;147831,87;147831,87;0,00;0,00;Desinteresse/Declinou;NA;NA;Cargill Food Service;Alimentos e bebidas;Proposta;Cargill Food Service - Site Desenvolvimento;Nao;NA;NA;NA;NA;NA
3084963555;2020-10-08T13:42:00Z;2023-04-06T17:52:00Z;2022-01-10T11:36:00Z;2021-03-16T17:47:00Z;Negócio perdido;120000,00;NA;NA;NA;120000,00;120000,00;0,00;0,00;Sumiu;NA;NA;Cargill Genuine;Alimentos e bebidas;Proposta;Cargill Genuine - Full Service;Nao;NA;NA;NA;NA;NA
3037214969;2020-10-01T18:27:00Z;2023-04-06T17:52:00Z;2021-07-07T09:49:00Z;2021-02-03T18:02:00Z;Cliente;287280,00;NA;NA;NA;287280,00;287280,00;287280,00;287280,00;NA;NA;NA;Assurant BemMais Seguro;Seguro;Cliente;Assurant BemMais Seguro - Full Service;Sim;01/10/20;01/10/20;09/10/20;27/11/20;03/02/21
2967535660;2020-09-21T12:03:00Z;2023-04-06T17:52:00Z;2021-05-11T11:37:00Z;2020-12-08T09:56:00Z;Negócio perdido;171242,75;NA;NA;NA;171242,75;171242,75;0,00;0,00;Desinteresse/Declinou;NA;NA;Cargill Food Service;Alimentos e bebidas;Proposta;Cargill Food Service - Mídias Sociais e Site;Nao;NA;NA;NA;NA;NA
